# x_m,y_m,w_tr_right_m,w_tr_left_m
90.0059,129.8807,0.6775,0.6775
89.9100,129.8807,0.6633,0.6633
89.8142,129.8807,0.6585,0.6585
89.7183,129.9765,0.7544,0.7544
89.6225,129.9765,0.7323,0.7323
89.5266,129.9765,0.7007,0.7007
89.4308,129.9765,0.6775,0.6775
89.3349,129.9765,0.6633,0.6633
89.2391,129.9765,0.6585,0.6585
89.1432,129.9765,0.6585,0.6585
89.0474,129.9765,0.6585,0.6585
88.9515,129.9765,0.6585,0.6585
88.8557,129.9765,0.6585,0.6585
88.7598,129.9765,0.6585,0.6585
88.6640,129.9765,0.6585,0.6585
88.5681,129.9765,0.6585,0.6585
88.4723,129.9765,0.6585,0.6585
88.3764,129.9765,0.6585,0.6585
88.2806,129.9765,0.6633,0.6633
88.1847,129.9765,0.6775,0.6775
88.0889,129.9765,0.7007,0.7007
87.9930,129.9765,0.7323,0.7323
87.8972,129.9765,0.7544,0.7544
87.8013,129.8807,0.6585,0.6585
87.7055,129.8807,0.6633,0.6633
87.6096,129.8807,0.6775,0.6775
87.5138,129.8807,0.7007,0.7007
87.4179,129.7848,0.6440,0.6440
87.3221,129.7848,0.6633,0.6633
87.2262,129.7848,0.6775,0.6775
87.1304,129.7848,0.7007,0.7007
87.0345,129.7848,0.7323,0.7323
86.9387,129.7848,0.7007,0.7007
86.8428,129.6890,0.7007,0.7007
86.7470,129.6890,0.7323,0.7323
86.6511,129.6890,0.7323,0.7323
86.5553,129.5931,0.6775,0.6775
86.4594,129.5931,0.7007,0.7007
86.3636,129.5931,0.7323,0.7323
86.2677,129.4973,0.6775,0.6775
86.1719,129.4973,0.7007,0.7007
86.0760,129.4973,0.7323,0.7323
85.9802,129.4973,0.7007,0.7007
85.8843,129.4014,0.7007,0.7007
85.7885,129.4014,0.7323,0.7323
85.6926,129.4014,0.7007,0.7007
85.5968,129.3056,0.7007,0.7007
85.5009,129.3056,0.7323,0.7323
85.4051,129.3056,0.7007,0.7007
85.3092,129.2097,0.7007,0.7007
85.2134,129.2097,0.7323,0.7323
85.1175,129.2097,0.7007,0.7007
85.0217,129.1139,0.7007,0.7007
84.9258,129.1139,0.7323,0.7323
84.8300,129.1139,0.7007,0.7007
84.7341,129.0180,0.7007,0.7007
84.6383,129.0180,0.7323,0.7323
84.5424,129.0180,0.7007,0.7007
84.4466,128.9222,0.7007,0.7007
84.3507,128.9222,0.7323,0.7323
84.2549,128.9222,0.7007,0.7007
84.1590,128.8263,0.7007,0.7007
84.0632,128.8263,0.7323,0.7323
83.9673,128.8263,0.7007,0.7007
83.8715,128.7305,0.7007,0.7007
83.7756,128.7305,0.7323,0.7323
83.6798,128.7305,0.7007,0.7007
83.5839,128.6346,0.7007,0.7007
83.4881,128.6346,0.7323,0.7323
83.3922,128.6346,0.7323,0.7323
83.2964,128.5388,0.7007,0.7007
83.2005,128.5388,0.7323,0.7323
83.1047,128.5388,0.7323,0.7323
83.0088,128.4429,0.6775,0.6775
82.9130,128.4429,0.7007,0.7007
82.8171,128.4429,0.7323,0.7323
82.7213,128.3471,0.6775,0.6775
82.6254,128.3471,0.7007,0.7007
82.5296,128.3471,0.7323,0.7323
82.4337,128.3471,0.7007,0.7007
82.3379,128.2512,0.7007,0.7007
82.2420,128.2512,0.7323,0.7323
82.1462,128.2512,0.7007,0.7007
82.0503,128.1554,0.7007,0.7007
81.9545,128.1554,0.7323,0.7323
81.8586,128.1554,0.7007,0.7007
81.7628,128.0595,0.7007,0.7007
81.6669,128.0595,0.7323,0.7323
81.5711,128.0595,0.7007,0.7007
81.4752,127.9637,0.7007,0.7007
81.3794,127.9637,0.7323,0.7323
81.2835,127.9637,0.7007,0.7007
81.1877,127.8678,0.7007,0.7007
81.0918,127.8678,0.7323,0.7323
80.9960,127.8678,0.7007,0.7007
80.9001,127.7720,0.7007,0.7007
80.8043,127.7720,0.7323,0.7323
80.7084,127.7720,0.7007,0.7007
80.6126,127.6761,0.7007,0.7007
80.5167,127.6761,0.7323,0.7323
80.4209,127.6761,0.7007,0.7007
80.3250,127.5803,0.7007,0.7007
80.2292,127.5803,0.7323,0.7323
80.1333,127.5803,0.7007,0.7007
80.0375,127.4844,0.7007,0.7007
79.9416,127.4844,0.7323,0.7323
79.8458,127.4844,0.7007,0.7007
79.7499,127.3886,0.7007,0.7007
79.6541,127.3886,0.7323,0.7323
79.5582,127.3886,0.7007,0.7007
79.4624,127.2927,0.7007,0.7007
79.3665,127.2927,0.7323,0.7323
79.2707,127.2927,0.7007,0.7007
79.1748,127.1969,0.7007,0.7007
79.0790,127.1969,0.7323,0.7323
78.9831,127.1969,0.7007,0.7007
78.8873,127.1010,0.7007,0.7007
78.7914,127.1010,0.7323,0.7323
78.6956,127.1010,0.7007,0.7007
78.5997,127.0052,0.7007,0.7007
78.5039,127.0052,0.7323,0.7323
78.4080,127.0052,0.7007,0.7007
78.3122,126.9093,0.7007,0.7007
78.2163,126.9093,0.7323,0.7323
78.1205,126.9093,0.7007,0.7007
78.0246,126.8135,0.7007,0.7007
77.9288,126.8135,0.7323,0.7323
77.8329,126.8135,0.7007,0.7007
77.7371,126.7176,0.7007,0.7007
77.6412,126.7176,0.7323,0.7323
77.5454,126.7176,0.7007,0.7007
77.4495,126.6218,0.7007,0.7007
77.3537,126.6218,0.7323,0.7323
77.2578,126.6218,0.7007,0.7007
77.1620,126.5259,0.7007,0.7007
77.0661,126.5259,0.7323,0.7323
76.9703,126.5259,0.7007,0.7007
76.8744,126.4301,0.7007,0.7007
76.7786,126.4301,0.7323,0.7323
76.6827,126.4301,0.7007,0.7007
76.5869,126.3342,0.7007,0.7007
76.4910,126.3342,0.7323,0.7323
76.3952,126.3342,0.7007,0.7007
76.2993,126.2384,0.7323,0.7323
76.2035,126.2384,0.7323,0.7323
76.1076,126.2384,0.7007,0.7007
76.0118,126.1425,0.7323,0.7323
75.9159,126.1425,0.7323,0.7323
75.8201,126.0467,0.7007,0.7007
75.7242,126.0467,0.7323,0.7323
75.6284,126.0467,0.7323,0.7323
75.5325,125.9508,0.7007,0.7007
75.4367,125.9508,0.7323,0.7323
75.3408,125.9508,0.7323,0.7323
75.2450,125.8550,0.7007,0.7007
75.1491,125.8550,0.7323,0.7323
75.0533,125.8550,0.7007,0.7007
74.9574,125.7591,0.7007,0.7007
74.8616,125.7591,0.7323,0.7323
74.7657,125.7591,0.7007,0.7007
74.6699,125.6633,0.7007,0.7007
74.5740,125.6633,0.7323,0.7323
74.4782,125.6633,0.7007,0.7007
74.3823,125.5674,0.7007,0.7007
74.2865,125.5674,0.7323,0.7323
74.1906,125.5674,0.7007,0.7007
74.0948,125.4716,0.7007,0.7007
73.9989,125.4716,0.7323,0.7323
73.9031,125.4716,0.7007,0.7007
73.8072,125.3757,0.7007,0.7007
73.7114,125.3757,0.7323,0.7323
73.6155,125.3757,0.7007,0.7007
73.5197,125.2799,0.7323,0.7323
73.4238,125.2799,0.7323,0.7323
73.3280,125.2799,0.7007,0.7007
73.2321,125.1840,0.7323,0.7323
73.1363,125.1840,0.7323,0.7323
73.0404,125.0882,0.7007,0.7007
72.9446,125.0882,0.7323,0.7323
72.8487,125.0882,0.7323,0.7323
72.7529,124.9923,0.7007,0.7007
72.6570,124.9923,0.7323,0.7323
72.5612,124.9923,0.7323,0.7323
72.4653,124.8965,0.7007,0.7007
72.3695,124.8965,0.7323,0.7323
72.2736,124.8965,0.7323,0.7323
72.1778,124.8006,0.7007,0.7007
72.0819,124.8006,0.7323,0.7323
71.9861,124.8006,0.7323,0.7323
71.8902,124.7048,0.7007,0.7007
71.7944,124.7048,0.7323,0.7323
71.6985,124.7048,0.7323,0.7323
71.6027,124.6089,0.7007,0.7007
71.5068,124.6089,0.7323,0.7323
71.4110,124.6089,0.7323,0.7323
71.3151,124.5131,0.7007,0.7007
71.2193,124.5131,0.7323,0.7323
71.1234,124.5131,0.7323,0.7323
71.0276,124.4172,0.6775,0.6775
70.9317,124.4172,0.7007,0.7007
70.8359,124.4172,0.7323,0.7323
70.7400,124.3214,0.6775,0.6775
70.6442,124.3214,0.7007,0.7007
70.5483,124.3214,0.7323,0.7323
70.4525,124.3214,0.7007,0.7007
70.3566,124.2255,0.7007,0.7007
70.2608,124.2255,0.7323,0.7323
70.1649,124.2255,0.7007,0.7007
70.0691,124.1297,0.7007,0.7007
69.9732,124.1297,0.7323,0.7323
69.8774,124.1297,0.7323,0.7323
69.7815,124.1297,0.7007,0.7007
69.6857,124.0338,0.7007,0.7007
69.5898,124.0338,0.7323,0.7323
69.4940,124.0338,0.7007,0.7007
69.3981,123.9380,0.7007,0.7007
69.3023,123.9380,0.7323,0.7323
69.2064,123.9380,0.7323,0.7323
69.1106,123.9380,0.7007,0.7007
69.0147,123.8421,0.7007,0.7007
68.9189,123.8421,0.7323,0.7323
68.8230,123.8421,0.7007,0.7007
68.7272,123.7463,0.7007,0.7007
68.6313,123.7463,0.7323,0.7323
68.5355,123.7463,0.7323,0.7323
68.4396,123.7463,0.7007,0.7007
68.3438,123.6504,0.7007,0.7007
68.2479,123.6504,0.7323,0.7323
68.1521,123.6504,0.7323,0.7323
68.0562,123.5546,0.6775,0.6775
67.9604,123.5546,0.7007,0.7007
67.8645,123.5546,0.7323,0.7323
67.7687,123.5546,0.7544,0.7544
67.6728,123.5546,0.7323,0.7323
67.5770,123.4587,0.6775,0.6775
67.4811,123.4587,0.7007,0.7007
67.3853,123.4587,0.7323,0.7323
67.2894,123.4587,0.7544,0.7544
67.1936,123.4587,0.7323,0.7323
67.0977,123.3629,0.6775,0.6775
67.0019,123.3629,0.7007,0.7007
66.9060,123.3629,0.7323,0.7323
66.8102,123.3629,0.7544,0.7544
66.7143,123.3629,0.7544,0.7544
66.6185,123.3629,0.7323,0.7323
66.5226,123.3629,0.7007,0.7007
66.4268,123.3629,0.6775,0.6775
66.3309,123.2670,0.7323,0.7323
66.2351,123.2670,0.7544,0.7544
66.1392,123.2670,0.7544,0.7544
66.0434,123.2670,0.7544,0.7544
65.9475,123.2670,0.7544,0.7544
65.8517,123.2670,0.7323,0.7323
65.7558,123.1712,0.6775,0.6775
65.6600,123.1712,0.7007,0.7007
65.5641,123.1712,0.7323,0.7323
65.4683,123.0753,0.6585,0.6585
65.3724,123.0753,0.6633,0.6633
65.2766,123.0753,0.6775,0.6775
65.1807,123.0753,0.7007,0.7007
65.0849,123.0753,0.7323,0.7323
64.9890,122.9795,0.6868,0.6868
64.8932,122.8836,0.6440,0.6440
64.7973,122.8836,0.6868,0.6868
64.7015,122.8836,0.7368,0.7368
64.6056,122.7878,0.7189,0.7189
64.5098,122.6919,0.7189,0.7189
64.4139,122.5961,0.7189,0.7189
64.4139,122.5002,0.6868,0.6868
64.3181,122.4044,0.7323,0.7323
64.3181,122.3085,0.6868,0.6868
64.2222,122.2127,0.7323,0.7323
64.2222,122.1168,0.7007,0.7007
64.2222,122.0210,0.6775,0.6775
64.1264,121.9251,0.7323,0.7323
64.1264,121.8293,0.7323,0.7323
64.1264,121.7334,0.7007,0.7007
64.0305,121.6376,0.7007,0.7007
64.0305,121.5417,0.7323,0.7323
64.0305,121.4459,0.7323,0.7323
63.9347,121.3500,0.6775,0.6775
63.9347,121.2542,0.7007,0.7007
63.9347,121.1583,0.7323,0.7323
63.8388,121.0625,0.6775,0.6775
63.8388,120.9666,0.7007,0.7007
63.8388,120.8708,0.7323,0.7323
63.7430,120.7749,0.6775,0.6775
63.7430,120.6791,0.7007,0.7007
63.6471,120.5832,0.6440,0.6440
63.6471,120.4874,0.6868,0.6868
63.6471,120.3915,0.7323,0.7323
63.5513,120.2957,0.7189,0.7189
63.5513,120.1998,0.7189,0.7189
63.4554,120.1040,0.7189,0.7189
63.3596,120.0081,0.7368,0.7368
63.2637,119.9123,0.7189,0.7189
63.1679,119.9123,0.7368,0.7368
63.0720,119.8164,0.7323,0.7323
62.9762,119.8164,0.7323,0.7323
62.8803,119.8164,0.6868,0.6868
62.7845,119.8164,0.6440,0.6440
62.6886,119.7206,0.7007,0.7007
62.5928,119.7206,0.6775,0.6775
62.4969,119.7206,0.6633,0.6633
62.4011,119.7206,0.6585,0.6585
62.3052,119.7206,0.6585,0.6585
62.2094,119.6247,0.7544,0.7544
62.1135,119.6247,0.7544,0.7544
62.0177,119.6247,0.7544,0.7544
61.9218,119.6247,0.7544,0.7544
61.8260,119.6247,0.7544,0.7544
61.7301,119.5289,0.7007,0.7007
61.6343,119.5289,0.7323,0.7323
61.5384,119.5289,0.7544,0.7544
61.4426,119.5289,0.7544,0.7544
61.3467,119.5289,0.7544,0.7544
61.2509,119.5289,0.7544,0.7544
61.1550,119.5289,0.7544,0.7544
61.0592,119.5289,0.7544,0.7544
60.9633,119.5289,0.7544,0.7544
60.8675,119.5289,0.7544,0.7544
60.7716,119.5289,0.7544,0.7544
60.6758,119.5289,0.7544,0.7544
60.5799,119.5289,0.7544,0.7544
60.4841,119.5289,0.7544,0.7544
60.3882,119.5289,0.7544,0.7544
60.2924,119.5289,0.7544,0.7544
60.1965,119.5289,0.7544,0.7544
60.1007,119.4330,0.6585,0.6585
60.0048,119.4330,0.6633,0.6633
59.9090,119.4330,0.6775,0.6775
59.8131,119.4330,0.7007,0.7007
59.7173,119.4330,0.7323,0.7323
59.6214,119.4330,0.7544,0.7544
59.5256,119.4330,0.7544,0.7544
59.4297,119.4330,0.7544,0.7544
59.3339,119.4330,0.7544,0.7544
59.2380,119.4330,0.7544,0.7544
59.1422,119.4330,0.7544,0.7544
59.0463,119.4330,0.7544,0.7544
58.9505,119.4330,0.7544,0.7544
58.8546,119.4330,0.7544,0.7544
58.7588,119.4330,0.7544,0.7544
58.6629,119.4330,0.7544,0.7544
58.5671,119.4330,0.7544,0.7544
58.4712,119.4330,0.7544,0.7544
58.3754,119.4330,0.7544,0.7544
58.2795,119.4330,0.7544,0.7544
58.1837,119.4330,0.7544,0.7544
58.0878,119.4330,0.7544,0.7544
57.9920,119.4330,0.7544,0.7544
57.8961,119.3372,0.6585,0.6585
57.8003,119.3372,0.6585,0.6585
57.7044,119.3372,0.6633,0.6633
57.6086,119.3372,0.6775,0.6775
57.5127,119.3372,0.7007,0.7007
57.4169,119.3372,0.7323,0.7323
57.3210,119.3372,0.7544,0.7544
57.2252,119.3372,0.7544,0.7544
57.1293,119.3372,0.7544,0.7544
57.0335,119.3372,0.7544,0.7544
56.9376,119.3372,0.7544,0.7544
56.8418,119.3372,0.7544,0.7544
56.7459,119.3372,0.7544,0.7544
56.6501,119.3372,0.7544,0.7544
56.5542,119.3372,0.7544,0.7544
56.4584,119.3372,0.7544,0.7544
56.3625,119.3372,0.7544,0.7544
56.2667,119.3372,0.7544,0.7544
56.1708,119.3372,0.7544,0.7544
56.0750,119.3372,0.7544,0.7544
55.9791,119.3372,0.7544,0.7544
55.8833,119.3372,0.7544,0.7544
55.7874,119.3372,0.7544,0.7544
55.6916,119.2413,0.6585,0.6585
55.5957,119.2413,0.6585,0.6585
55.4999,119.2413,0.6585,0.6585
55.4040,119.2413,0.6633,0.6633
55.3082,119.2413,0.6775,0.6775
55.2123,119.2413,0.7007,0.7007
55.1165,119.2413,0.7323,0.7323
55.0206,119.2413,0.7544,0.7544
54.9248,119.2413,0.7544,0.7544
54.8289,119.2413,0.7544,0.7544
54.7331,119.2413,0.7544,0.7544
54.6372,119.2413,0.7544,0.7544
54.5414,119.2413,0.7544,0.7544
54.4455,119.2413,0.7544,0.7544
54.3497,119.2413,0.7544,0.7544
54.2538,119.2413,0.7544,0.7544
54.1580,119.2413,0.7544,0.7544
54.0621,119.2413,0.7544,0.7544
53.9663,119.2413,0.7544,0.7544
53.8704,119.1455,0.6585,0.6585
53.7746,119.1455,0.6585,0.6585
53.6787,119.1455,0.6585,0.6585
53.5829,119.1455,0.6585,0.6585
53.4870,119.1455,0.6633,0.6633
53.3912,119.1455,0.6775,0.6775
53.2953,119.1455,0.7007,0.7007
53.1995,119.1455,0.7323,0.7323
53.1036,119.1455,0.7544,0.7544
53.0078,119.1455,0.7544,0.7544
52.9119,119.1455,0.7544,0.7544
52.8161,119.1455,0.7544,0.7544
52.7202,119.1455,0.7544,0.7544
52.6244,119.1455,0.7544,0.7544
52.5285,119.1455,0.7544,0.7544
52.4327,119.1455,0.7544,0.7544
52.3368,119.0496,0.6585,0.6585
52.2410,119.0496,0.6585,0.6585
52.1451,119.0496,0.6585,0.6585
52.0493,119.0496,0.6585,0.6585
51.9534,119.0496,0.6633,0.6633
51.8576,119.0496,0.6775,0.6775
51.7617,119.0496,0.7007,0.7007
51.6659,119.0496,0.7323,0.7323
51.5700,119.0496,0.7544,0.7544
51.4742,119.0496,0.7544,0.7544
51.3783,119.0496,0.7544,0.7544
51.2825,119.0496,0.7544,0.7544
51.1866,119.0496,0.7544,0.7544
51.0908,119.0496,0.7544,0.7544
50.9949,118.9538,0.6585,0.6585
50.8991,118.9538,0.6585,0.6585
50.8032,118.9538,0.6585,0.6585
50.7074,118.9538,0.6585,0.6585
50.6115,118.9538,0.6633,0.6633
50.5157,118.9538,0.6775,0.6775
50.4198,118.9538,0.7007,0.7007
50.3240,118.9538,0.7323,0.7323
50.2281,118.9538,0.7544,0.7544
50.1323,118.9538,0.7544,0.7544
50.0364,118.9538,0.7544,0.7544
49.9406,118.9538,0.7544,0.7544
49.8447,118.9538,0.7544,0.7544
49.7489,118.9538,0.7544,0.7544
49.6530,118.8579,0.6585,0.6585
49.5572,118.8579,0.6585,0.6585
49.4613,118.8579,0.6633,0.6633
49.3655,118.8579,0.6775,0.6775
49.2696,118.8579,0.7007,0.7007
49.1738,118.8579,0.7323,0.7323
49.0779,118.8579,0.7544,0.7544
48.9821,118.8579,0.7544,0.7544
48.8862,118.8579,0.7544,0.7544
48.7904,118.8579,0.7544,0.7544
48.6945,118.8579,0.7544,0.7544
48.5987,118.8579,0.7544,0.7544
48.5028,118.7621,0.6585,0.6585
48.4070,118.7621,0.6585,0.6585
48.3111,118.7621,0.6633,0.6633
48.2153,118.7621,0.6775,0.6775
48.1194,118.7621,0.7007,0.7007
48.0236,118.7621,0.7323,0.7323
47.9277,118.7621,0.7544,0.7544
47.8319,118.7621,0.7544,0.7544
47.7360,118.7621,0.7544,0.7544
47.6402,118.7621,0.7544,0.7544
47.5443,118.7621,0.7544,0.7544
47.4485,118.7621,0.7544,0.7544
47.3526,118.6662,0.6585,0.6585
47.2568,118.6662,0.6585,0.6585
47.1609,118.6662,0.6633,0.6633
47.0651,118.6662,0.6775,0.6775
46.9692,118.6662,0.7007,0.7007
46.8734,118.6662,0.7323,0.7323
46.7775,118.6662,0.7544,0.7544
46.6817,118.6662,0.7544,0.7544
46.5858,118.6662,0.7544,0.7544
46.4900,118.6662,0.7544,0.7544
46.3941,118.6662,0.7544,0.7544
46.2983,118.6662,0.7544,0.7544
46.2024,118.5704,0.6585,0.6585
46.1066,118.5704,0.6585,0.6585
46.0107,118.5704,0.6633,0.6633
45.9149,118.5704,0.6775,0.6775
45.8190,118.5704,0.7007,0.7007
45.7232,118.5704,0.7323,0.7323
45.6273,118.5704,0.7544,0.7544
45.5315,118.5704,0.7544,0.7544
45.4356,118.5704,0.7544,0.7544
45.3398,118.5704,0.7544,0.7544
45.2439,118.5704,0.7544,0.7544
45.1481,118.5704,0.7544,0.7544
45.0522,118.4745,0.6585,0.6585
44.9564,118.4745,0.6585,0.6585
44.8605,118.4745,0.6633,0.6633
44.7647,118.4745,0.6775,0.6775
44.6688,118.4745,0.7007,0.7007
44.5730,118.4745,0.7323,0.7323
44.4771,118.4745,0.7544,0.7544
44.3813,118.4745,0.7544,0.7544
44.2854,118.4745,0.7544,0.7544
44.1896,118.4745,0.7544,0.7544
44.0937,118.4745,0.7544,0.7544
43.9979,118.4745,0.7544,0.7544
43.9020,118.3787,0.6585,0.6585
43.8062,118.3787,0.6585,0.6585
43.7103,118.3787,0.6585,0.6585
43.6145,118.3787,0.6633,0.6633
43.5186,118.3787,0.6775,0.6775
43.4228,118.3787,0.7007,0.7007
43.3269,118.3787,0.7323,0.7323
43.2311,118.3787,0.7544,0.7544
43.1352,118.3787,0.7544,0.7544
43.0394,118.3787,0.7544,0.7544
42.9435,118.3787,0.7544,0.7544
42.8477,118.3787,0.7544,0.7544
42.7518,118.3787,0.7544,0.7544
42.6560,118.2828,0.6585,0.6585
42.5601,118.2828,0.6585,0.6585
42.4643,118.2828,0.6585,0.6585
42.3684,118.2828,0.6633,0.6633
42.2726,118.2828,0.6775,0.6775
42.1767,118.2828,0.7007,0.7007
42.0809,118.2828,0.7323,0.7323
41.9850,118.2828,0.7544,0.7544
41.8892,118.2828,0.7544,0.7544
41.7933,118.2828,0.7544,0.7544
41.6975,118.2828,0.7544,0.7544
41.6016,118.2828,0.7544,0.7544
41.5058,118.2828,0.7544,0.7544
41.4099,118.1870,0.6585,0.6585
41.3141,118.1870,0.6585,0.6585
41.2182,118.1870,0.6585,0.6585
41.1224,118.1870,0.6633,0.6633
41.0265,118.1870,0.6775,0.6775
40.9307,118.1870,0.7007,0.7007
40.8348,118.1870,0.7323,0.7323
40.7390,118.1870,0.7544,0.7544
40.6431,118.1870,0.7544,0.7544
40.5473,118.1870,0.7544,0.7544
40.4514,118.1870,0.7544,0.7544
40.3556,118.1870,0.7544,0.7544
40.2597,118.1870,0.7544,0.7544
40.1639,118.0911,0.6585,0.6585
40.0680,118.0911,0.6585,0.6585
39.9722,118.0911,0.6585,0.6585
39.8763,118.0911,0.6633,0.6633
39.7805,118.0911,0.6775,0.6775
39.6846,118.0911,0.7007,0.7007
39.5888,118.0911,0.7323,0.7323
39.4929,118.0911,0.7544,0.7544
39.3971,118.0911,0.7544,0.7544
39.3012,118.0911,0.7544,0.7544
39.2054,118.0911,0.7544,0.7544
39.1095,118.0911,0.7544,0.7544
39.0137,118.0911,0.7544,0.7544
38.9178,117.9953,0.6585,0.6585
38.8220,117.9953,0.6585,0.6585
38.7261,117.9953,0.6585,0.6585
38.6303,117.9953,0.6633,0.6633
38.5344,117.9953,0.6775,0.6775
38.4386,117.9953,0.7007,0.7007
38.3427,117.9953,0.7323,0.7323
38.2469,117.9953,0.7544,0.7544
38.1510,117.9953,0.7544,0.7544
38.0552,117.9953,0.7544,0.7544
37.9593,117.9953,0.7544,0.7544
37.8635,117.9953,0.7544,0.7544
37.7676,117.9953,0.7544,0.7544
37.6718,117.8994,0.6585,0.6585
37.5759,117.8994,0.6585,0.6585
37.4801,117.8994,0.6633,0.6633
37.3842,117.8994,0.6775,0.6775
37.2884,117.8994,0.7007,0.7007
37.1925,117.8994,0.7323,0.7323
37.0967,117.8994,0.7544,0.7544
37.0008,117.8994,0.7544,0.7544
36.9050,117.8994,0.7544,0.7544
36.8091,117.8994,0.7544,0.7544
36.7133,117.8994,0.7544,0.7544
36.6174,117.8994,0.7544,0.7544
36.5216,117.8036,0.6585,0.6585
36.4257,117.8036,0.6585,0.6585
36.3299,117.8036,0.6585,0.6585
36.2340,117.8036,0.6633,0.6633
36.1382,117.8036,0.6775,0.6775
36.0423,117.8036,0.7007,0.7007
35.9465,117.8036,0.7323,0.7323
35.8506,117.8036,0.7544,0.7544
35.7548,117.8036,0.7544,0.7544
35.6589,117.8036,0.7544,0.7544
35.5631,117.8036,0.7544,0.7544
35.4672,117.8036,0.7544,0.7544
35.3714,117.8036,0.7544,0.7544
35.2755,117.7077,0.6585,0.6585
35.1797,117.7077,0.6633,0.6633
35.0838,117.7077,0.6775,0.6775
34.9880,117.7077,0.7007,0.7007
34.8921,117.7077,0.7323,0.7323
34.7963,117.7077,0.7544,0.7544
34.7004,117.7077,0.7544,0.7544
34.6046,117.7077,0.7544,0.7544
34.5087,117.7077,0.7544,0.7544
34.4129,117.7077,0.7544,0.7544
34.3170,117.7077,0.7544,0.7544
34.2212,117.6119,0.6633,0.6633
34.1253,117.6119,0.6775,0.6775
34.0295,117.6119,0.7007,0.7007
33.9336,117.6119,0.7323,0.7323
33.8378,117.6119,0.7544,0.7544
33.7419,117.6119,0.7544,0.7544
33.6461,117.6119,0.7544,0.7544
33.5502,117.6119,0.7544,0.7544
33.4544,117.6119,0.7544,0.7544
33.3585,117.6119,0.7323,0.7323
33.2627,117.5160,0.7007,0.7007
33.1668,117.5160,0.7323,0.7323
33.0710,117.5160,0.7544,0.7544
32.9751,117.5160,0.7544,0.7544
32.8793,117.5160,0.7544,0.7544
32.7834,117.5160,0.7544,0.7544
32.6876,117.5160,0.7323,0.7323
32.5917,117.4202,0.6775,0.6775
32.4959,117.4202,0.7007,0.7007
32.4000,117.4202,0.7323,0.7323
32.3042,117.4202,0.7544,0.7544
32.2083,117.4202,0.7544,0.7544
32.1125,117.4202,0.7544,0.7544
32.0166,117.4202,0.7323,0.7323
31.9208,117.3243,0.6775,0.6775
31.8249,117.3243,0.7007,0.7007
31.7291,117.3243,0.7323,0.7323
31.6332,117.3243,0.7544,0.7544
31.5374,117.3243,0.7544,0.7544
31.4415,117.3243,0.7323,0.7323
31.3457,117.2285,0.6775,0.6775
31.2498,117.2285,0.7007,0.7007
31.1540,117.2285,0.7323,0.7323
31.0581,117.2285,0.7544,0.7544
30.9623,117.2285,0.7544,0.7544
30.8664,117.1326,0.6633,0.6633
30.7706,117.1326,0.6775,0.6775
30.6747,117.1326,0.7007,0.7007
30.5789,117.1326,0.7323,0.7323
30.4830,117.1326,0.7544,0.7544
30.3872,117.0368,0.6633,0.6633
30.2913,117.0368,0.6775,0.6775
30.1955,117.0368,0.7007,0.7007
30.0996,117.0368,0.7323,0.7323
30.0038,117.0368,0.7544,0.7544
29.9079,116.9409,0.6633,0.6633
29.8121,116.9409,0.6775,0.6775
29.7162,116.9409,0.7007,0.7007
29.6204,116.9409,0.7323,0.7323
29.5245,116.9409,0.7323,0.7323
29.4287,116.8451,0.6633,0.6633
29.3328,116.8451,0.6775,0.6775
29.2370,116.8451,0.7007,0.7007
29.1411,116.8451,0.7323,0.7323
29.0453,116.7492,0.6633,0.6633
28.9494,116.7492,0.6775,0.6775
28.8536,116.7492,0.7007,0.7007
28.7577,116.7492,0.7323,0.7323
28.6619,116.7492,0.7323,0.7323
28.5660,116.6534,0.6775,0.6775
28.4702,116.6534,0.7007,0.7007
28.3743,116.6534,0.7323,0.7323
28.2785,116.6534,0.7323,0.7323
28.1826,116.5575,0.6775,0.6775
28.0868,116.5575,0.7007,0.7007
27.9909,116.5575,0.7323,0.7323
27.8951,116.5575,0.7323,0.7323
27.7992,116.4617,0.6775,0.6775
27.7034,116.4617,0.7007,0.7007
27.6075,116.4617,0.7323,0.7323
27.5117,116.4617,0.7323,0.7323
27.4158,116.3658,0.6775,0.6775
27.3200,116.3658,0.7007,0.7007
27.2241,116.3658,0.7323,0.7323
27.1283,116.3658,0.7323,0.7323
27.0324,116.2700,0.6775,0.6775
26.9366,116.2700,0.7007,0.7007
26.8407,116.2700,0.7323,0.7323
26.7449,116.2700,0.7007,0.7007
26.6490,116.1741,0.7007,0.7007
26.5532,116.1741,0.7323,0.7323
26.4573,116.1741,0.7323,0.7323
26.3615,116.1741,0.7007,0.7007
26.2656,116.0783,0.7007,0.7007
26.1698,116.0783,0.7323,0.7323
26.0739,116.0783,0.7007,0.7007
25.9781,115.9824,0.7007,0.7007
25.8822,115.9824,0.7323,0.7323
25.7864,115.9824,0.7323,0.7323
25.6905,115.8866,0.6775,0.6775
25.5947,115.8866,0.7007,0.7007
25.4988,115.8866,0.7323,0.7323
25.4030,115.7907,0.6775,0.6775
25.3071,115.7907,0.7007,0.7007
25.2113,115.7907,0.7323,0.7323
25.1154,115.7907,0.7007,0.7007
25.0196,115.6949,0.7007,0.7007
24.9237,115.6949,0.7323,0.7323
24.8279,115.6949,0.7007,0.7007
24.7320,115.5990,0.7007,0.7007
